Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
16607,soft-hit,112.652484,132.149982
36373,miss,89.427269,168.828471
1351,soft-hit,90.188897,16.463204
27323,soft-hit,106.59139,118.075615
580,soft-hit,116.339538,154.32832
19719,soft-hit,130.94334,144.076658
3100,soft-hit,126.599667,66.853062
13138,soft-hit,118.912778,110.078533
33011,soft-hit,99.703413,25.685292
14525,miss,87.004377,145.971346
2102,soft-hit,83.36603,88.160867
24200,miss,95.165815,40.780708
31086,soft-hit,116.425768,123.226129
2561,soft-hit,125.881111,93.036764
10455,soft-hit,102.598277,49.792654
11595,soft-hit,93.952473,58.989366
6556,soft-hit,100.590761,156.324236
6516,soft-hit,91.306504,40.405451
7366,soft-hit,90.340399,28.318136
4331,miss,96.826672,96.611706
177,soft-hit,113.440576,102.447703
30743,soft-hit,108.379407,36.248224
32816,miss,108.056672,50.617429
19345,soft-hit,102.430989,17.603852
2857,soft-hit,95.575267,7.3621
19684,soft-hit,101.006782,131.854497
33418,soft-hit,111.042048,40.385065
13959,soft-hit,100.014321,26.942836
25357,soft-hit,124.858038,140.779802
3328,soft-hit,96.564173,27.802799
5766,soft-hit,114.583107,120.954081
30250,soft-hit,136.320102,29.014349
12840,soft-hit,94.200741,29.232515
25223,soft-hit,118.04531,142.045213
13024,miss,85.846811,25.116705
10479,miss,95.192439,89.325374
5352,soft-hit,97.84846,74.200866
5833,soft-hit,95.857184,16.863471
16505,soft-hit,85.2665,70.806138
12840,hit,0,72.387662
11135,soft-hit,123.044221,180.957559
16776,hit,0,121.344273
30134,soft-hit,104.408655,47.866503
1081,miss,95.485058,127.936118
23371,soft-hit,97.212319,20.890698
19782,soft-hit,118.67668,38.527491
4178,soft-hit,98.3848,193.725496
28153,soft-hit,102.692753,12.691881
19345,soft-hit,105.596105,9.097334
15538,soft-hit,144.874733,51.975801
1085,soft-hit,131.26651,250.298347
7432,soft-hit,149.601896,31.517858
19744,soft-hit,89.541932,64.59944
34084,soft-hit,97.604263,8.435744
25357,soft-hit,131.236626,154.631608
26371,miss,102.400583,141.185003
29156,soft-hit,91.673045,170.525342
19392,soft-hit,115.014715,27.589808
29699,soft-hit,101.862581,16.516444
14996,soft-hit,112.712354,25.317303
24802,soft-hit,125.611085,37.324984
1455,soft-hit,126.5503,35.136164
29072,soft-hit,109.308447,23.497041
16360,miss,101.118639,46.095411
15354,soft-hit,101.656132,34.637638
5692,soft-hit,118.297511,15.06781
4167,soft-hit,112.411894,72.708317
19744,hit,0,80.844114
17778,soft-hit,108.030922,23.327377
4494,soft-hit,113.456455,24.209302
13353,soft-hit,89.736057,367.843653
10285,soft-hit,105.964087,40.860434
8010,soft-hit,93.376416,72.32749
6367,soft-hit,114.165817,28.796763
5674,soft-hit,142.06048,155.898652
12840,hit,0,80.47563
36254,soft-hit,106.01289,19.150606
30250,soft-hit,143.807237,348.923133
1455,soft-hit,131.899181,41.183431
34380,soft-hit,120.103012,944.037113
7016,soft-hit,138.745029,10.792295
19963,soft-hit,101.576693,217.142068
12840,hit,0,43.981236
2427,soft-hit,112.85686,445.932262
26648,soft-hit,109.361611,143.171142
1085,soft-hit,140.824784,298.146283
34039,soft-hit,120.005123,258.024561
16771,soft-hit,120.960609,45.2526
28836,soft-hit,120.989393,133.082905
4889,soft-hit,107.739154,86.861361
1023,soft-hit,115.591495,141.461793
18575,soft-hit,94.89937,6.09378
34084,soft-hit,105.879969,107.987377
11383,miss,146.714814,36.67001
20845,soft-hit,120.260394,29.217041
13353,hit,0,382.881774
13471,soft-hit,155.325489,35.410633
29596,miss,114.888625,10.530025
4889,soft-hit,109.785085,16.562082
28114,soft-hit,151.901463,48.053263
22019,soft-hit,113.920799,22.373693
23791,soft-hit,92.975666,318.316469
16377,soft-hit,110.637438,212.673159
4494,soft-hit,128.145299,31.953978
17778,soft-hit,113.946778,56.064112
18784,miss,121.131342,35.760672
17463,soft-hit,124.202709,172.330792
9746,miss,126.705095,71.729106
5692,soft-hit,119.493551,21.839897
16142,soft-hit,123.913717,19.877222
9823,soft-hit,129.945168,13.216504
8010,hit,0,85.376201
33418,soft-hit,127.075954,44.745743
13409,soft-hit,122.88312,18.82996
21396,miss,114.855412,163.098852
11383,soft-hit,161.553658,29.678704
33728,soft-hit,114.44241,8.931987
13944,soft-hit,131.10663,88.626556
35470,soft-hit,147.34006,47.373044
5131,soft-hit,105.426365,32.849465
23540,soft-hit,102.665796,160.771557
34568,soft-hit,162.269326,105.515543
2561,soft-hit,146.660004,37.35502
5674,soft-hit,137.910306,125.592037
19782,soft-hit,134.360026,191.657962
12840,soft-hit,110.016286,6.066328
6029,soft-hit,120.718955,19.955941
16771,soft-hit,130.184414,41.25912
30743,soft-hit,125.659162,27.770107
8010,hit,0,62.850635
29072,soft-hit,119.136071,15.414238
17956,miss,109.100718,7.371641
1704,soft-hit,144.773893,67.980825
12873,soft-hit,124.234332,10.894838
32888,soft-hit,106.557855,177.456033
31408,soft-hit,105.906215,12.762849
36371,miss,107.268921,8.732312
33971,soft-hit,120.161462,15.050539
33418,soft-hit,134.032922,51.361844
1766,soft-hit,106.985423,10.532395
16701,soft-hit,129.652629,180.457972
9939,soft-hit,150.665033,129.431629
5394,miss,118.858562,10.08312
7310,soft-hit,112.938412,219.55607
29826,soft-hit,151.539903,28.204936
9868,soft-hit,137.960076,247.508697
31863,soft-hit,129.372495,37.279185
28513,soft-hit,139.797248,314.538775
34084,soft-hit,120.919486,106.202947
428,soft-hit,106.566259,27.192381
26366,soft-hit,109.787799,140.518289
26484,soft-hit,114.851654,7.722013
26371,soft-hit,130.862866,28.013366
14601,soft-hit,117.713865,109.720579
10054,soft-hit,144.092951,104.334724
14601,hit,0,93.744131
33418,hit,0,250.020838
32913,soft-hit,96.343278,8.605257
19963,soft-hit,109.281115,99.86388
1581,miss,129.075304,53.549086
7880,soft-hit,110.79941,81.810724
32913,hit,0,8.644513
12840,soft-hit,121.283742,44.477754
496,soft-hit,113.523798,97.341628
8830,soft-hit,121.577622,32.380414
27323,soft-hit,130.984218,26.748739
29260,miss,155.524355,432.75391
35244,soft-hit,177.941231,250.35623
35244,hit,0,57.539986
14525,soft-hit,108.571041,188.734407
34618,miss,140.39135,21.478296
17064,miss,110.70914,24.843453
14813,soft-hit,152.441453,108.95345
35796,soft-hit,149.662602,43.902575
12813,soft-hit,127.426402,30.584104
35470,soft-hit,163.254794,158.922112
27830,soft-hit,127.646815,244.403859
26555,soft-hit,112.949943,186.987654
13353,soft-hit,103.853338,411.392063
27323,soft-hit,134.156119,169.599198
30707,miss,137.961232,63.20119
15011,miss,125.315459,17.560017
8389,soft-hit,148.57766,30.72806
19744,soft-hit,106.67809,84.150652
34058,miss,165.949617,358.923698
10479,soft-hit,115.067322,120.757162
24514,soft-hit,141.772196,127.730369
17467,miss,130.789244,23.508178
6029,soft-hit,122.90601,21.03117
29072,soft-hit,139.974929,17.185836
9823,soft-hit,142.256188,109.682817
721,miss,122.416704,15.140542
28393,soft-hit,162.094678,39.907716
26371,soft-hit,135.89859,31.226091
