Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
14813,miss,8.904847,6.250515
20532,miss,12.884601,6.25721
28114,hit,0,4.679741
28513,miss,9.202511,4.912628
6096,miss,9.402433,4.444604
14930,hit,0,5.143578
28393,hit,0,4.880552
5124,hit,0,4.945734
12499,miss,9.814902,6.41752
22979,miss,8.002368,4.44868
28114,hit,0,5.097758
1267,soft-hit,13.85188,6.036414
32083,hit,0,6.536979
30707,hit,0,7.885642
35244,hit,0,5.733541
29072,soft-hit,15.891125,7.222312
29826,miss,15.94277,6.221034
30350,hit,0,4.604915
496,hit,0,4.902212
16948,hit,0,5.71633
9746,hit,0,10.690394
22549,soft-hit,16.542057,5.399434
31264,miss,9.246646,4.874091
8620,miss,16.552108,7.087723
34290,miss,13.140583,8.725396
36254,miss,19.085246,7.540243
13512,hit,0,3.950191
32816,hit,0,14.472077
16920,hit,0,3.60431
15538,soft-hit,12.249629,5.478029
34772,hit,0,4.909279
11650,hit,0,3.887154
15538,hit,0,5.925576
29156,hit,0,6.816704
29864,soft-hit,13.027335,5.760854
11835,hit,0,4.818951
35796,soft-hit,18.798857,6.643775
34618,miss,13.333225,5.794855
8071,hit,0,4.556084
35836,miss,7.468138,4.715881
24514,hit,0,5.101975
13748,hit,0,4.589411
25956,miss,8.056197,3.933008
30736,miss,8.092781,4.941323
3914,miss,10.157035,5.123939
2045,miss,11.004155,5.006734
22549,hit,0,5.575171
33049,miss,9.793387,5.348296
23907,miss,9.119636,4.75299
25223,hit,0,5.91409
32816,hit,0,12.500241
4167,hit,0,5.365084
7598,hit,0,5.163514
20995,miss,16.388834,9.423669
36254,hit,0,5.821258
28836,soft-hit,16.271326,8.477956
16692,hit,0,5.99675
29260,hit,0,4.910582
5566,hit,0,4.93185
16662,miss,9.140987,5.385319
33418,hit,0,5.053795
2045,hit,0,6.119759
453,soft-hit,13.319617,6.345387
22305,hit,0,4.904177
12499,hit,0,7.417564
29864,soft-hit,16.393032,6.48405
13409,miss,15.864498,9.987981
21773,miss,12.943382,5.97961
13471,hit,0,6.144908
33850,soft-hit,13.824229,12.981949
17621,soft-hit,13.578141,7.200967
18654,hit,0,7.531862
26718,hit,0,7.691761
12054,soft-hit,21.924402,7.211304
4465,hit,0,5.544943
10479,hit,0,4.873424
15088,soft-hit,12.0114,5.954579
17956,hit,0,5.332273
29936,hit,0,4.956348
35836,soft-hit,12.214072,6.286625
2124,soft-hit,12.72679,5.449588
17196,hit,0,6.122943
21741,miss,9.305461,5.009302
27302,soft-hit,12.345704,5.184321
11135,miss,9.034737,4.696819
9163,miss,12.593747,8.074702
721,miss,9.422428,5.753834
31863,miss,9.979228,5.161944
453,hit,0,5.669442
1545,hit,0,6.944878
22549,hit,0,5.441946
16360,hit,0,5.430138
16701,miss,9.808729,4.641286
29372,soft-hit,15.864122,7.140022
23400,miss,16.631,5.563431
16662,hit,0,4.954368
8830,miss,9.300896,4.764964
496,hit,0,4.879789
6824,soft-hit,19.775841,6.962371
17798,miss,11.437145,4.333151
15088,hit,0,5.743164
35796,hit,0,5.277101
19421,soft-hit,20.55727,7.014911
