Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
17621,42,soft-hit,602.109398,59.131563,498.291183,1159.532144,0,false
22335,used GE,hit,0,33.114561,0,33.114561,0,0
428,22,soft-hit,343.207496,21.064478,279.841885,644.113859,0,false
16948,47,soft-hit,667.023996,51.489179,555.751835,1274.26501,0,false
11835,32,soft-hit,485.8484,51.879507,401.344792,939.0726990000001,0,false
35397,31,soft-hit,458.700138,29.789181,379.920989,868.410308,0,false
453,44,soft-hit,629.881471,53.852625,520.585563,1204.319659,0,false
11221,34,miss,500.75898,57.007544,412.122069,0,969.888593,0
5131,used GE,hit,0,19.833321,0,19.833321,0,0
14068,24,soft-hit,372.965658,38.706479,302.413922,714.086059,0,false
25811,13,soft-hit,228.989342,58.457231,184.176524,471.62309700000003,0,false
28278,25,soft-hit,387.465984,137.976009,316.51196,841.953953,0,false
5692,42,soft-hit,608.765294,430.496092,500.325106,1539.586492,0,false
23969,20,miss,319.788558,844.071606,260.295281,0,1424.1554449999999,0
12479,47,soft-hit,665.549585,70.982488,554.832653,1291.364726,0,false
14811,27,soft-hit,410.188233,102.292683,336.181838,848.6627540000001,0,false
14451,used GE,hit,0,76.713251,0,76.713251,0,0
28020,30,soft-hit,450.204965,30.908359,369.976159,851.089483,0,false
8010,17,soft-hit,277.288284,30.891756,224.665071,532.845111,0,false
1704,used GE,hit,0,53.822073,0,53.822073,0,0
13959,31,soft-hit,462.403212,37.577567,378.049688,878.030467,0,false
7880,24,miss,377.063849,55.909694,308.54418,0,741.5177229999999,0
16622,52,soft-hit,744.181003,70.604453,621.432194,1436.21765,0,false
15486,41,soft-hit,590.569448,16.574583,488.478708,1095.622739,0,false
16491,41,miss,600.960852,195.668154,502.572789,0,1299.201795,0
16701,36,soft-hit,528.27291,53.255094,434.585726,1016.11373,0,false
5833,used GE,hit,0,21.169116,0,21.169116,0,0
25223,28,soft-hit,421.641839,36.206959,345.505051,803.353849,0,false
16360,22,soft-hit,349.527789,29.411588,287.54767,666.487047,0,false
12499,used GE,hit,0,40.074027,0,40.074027,0,0
13073,43,soft-hit,631.09256,77.852375,525.622694,1234.5676290000001,0,false
18306,used GE,hit,0,42.647452,0,42.647452,0,0
18852,26,soft-hit,396.726556,80.057407,324.15779,800.9417530000001,0,false
5997,47,soft-hit,666.826922,127.882147,553.813428,1348.522497,0,false
13409,33,soft-hit,502.417952,88.031641,413.222148,1003.671741,0,false
8010,17,soft-hit,277.538648,31.000888,226.395034,534.93457,0,false
7802,36,soft-hit,540.67283,148.991692,450.929997,1140.594519,0,false
1704,used GE,hit,0,53.450349,0,53.450349,0,0
33728,24,soft-hit,371.92939,12.294896,304.027888,688.252174,0,false
5654,40,soft-hit,585.683645,79.752155,487.74929,1153.18509,0,false
20006,55,soft-hit,770.087788,35.509545,642.457298,1448.054631,0,false
21345,used GE,hit,0,35.902309,0,35.902309,0,0
11221,used GE,hit,0,59.859748,0,59.859748,0,0
15486,used GE,hit,0,37.266225,0,37.266225,0,0
13748,used GE,hit,0,42.626854,0,42.626854,0,0
19101,37,soft-hit,537.602009,48.378171,444.08359,1030.06377,0,false
12487,33,miss,489.809599,51.899456,403.132228,0,944.841283,0
5997,used GE,hit,0,132.803784,0,132.803784,0,0
14515,used GE,hit,0,59.94795,0,59.94795,0,0
13409,used GE,hit,0,90.357784,0,90.357784,0,0
13409,used GE,hit,0,89.980702,0,89.980702,0,0
29668,21,soft-hit,334.438972,43.536486,274.198844,652.1743019999999,0,false
34568,45,soft-hit,639.018889,55.992969,531.58767,1226.599528,0,false
35546,used GE,hit,0,94.894493,0,94.894493,0,0
14813,used GE,hit,0,30.688265,0,30.688265,0,0
496,25,soft-hit,381.696925,60.123283,313.570999,755.391207,0,false
14246,40,soft-hit,580.552776,101.282303,481.529405,1163.364484,0,false
